Filename,Author,Title,Date,URL,URL(text-only),doc_id,text_filename,text_path,publication_year
neh-jacksonc-jackson.xml,Fanny Jackson Coppin,"Reminiscences of School Life, and Hints on Teaching",1913,http://docsouth.unc.edu/neh/jacksonc/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-jacksonc-jackson.txt,neh-jacksonc-jackson,neh-jacksonc-jackson.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-jacksonc-jackson.txt,1913.0
neh-leehf-leehf.xml,Hannah Farnham Sawyer Lee,"Memoir of Pierre Toussaint, Born a Slave in St. Domingo",1854,http://docsouth.unc.edu/neh/leehf/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-leehf-leehf.txt,neh-leehf-leehf,neh-leehf-leehf.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-leehf-leehf.txt,1854.0
neh-mallory-mallory.xml,W.  Mallory,Old Plantation Days,1902?],http://docsouth.unc.edu/neh/mallory/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-mallory-mallory.txt,neh-mallory-mallory,neh-mallory-mallory.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-mallory-mallory.txt,1902.0
neh-mott-mott.xml,Abigail  Mott,Narratives of Colored Americans,1875,http://docsouth.unc.edu/neh/mott/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-mott-mott.txt,neh-mott-mott,neh-mott-mott.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-mott-mott.txt,1875.0
neh-mott26-mott26.xml,Abigail  Mott,"Biographical Sketches and Interesting Anecdotes of Persons of Colour. To Which is Added, a Selection of Pieces in Poetry",1826,http://docsouth.unc.edu/neh/mott26/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-mott26-mott26.txt,neh-mott26-mott26,neh-mott26-mott26.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-mott26-mott26.txt,1826.0
neh-nell-nell.xml,William Cooper Nell,The Colored Patriots of the American Revolution: With Sketches of Several Distinguished Colored Persons: To Which is Added a Brief Survey of the Condition and Prospects of Colored Americans,1855,http://docsouth.unc.edu/neh/nell/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-nell-nell.txt,neh-nell-nell,neh-nell-nell.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-nell-nell.txt,1855.0
neh-parker-parker.xml,Allen  Parker,Recollections of Slavery Times, 1895,http://docsouth.unc.edu/neh/parker/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-parker-parker.txt,neh-parker-parker,neh-parker-parker.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-parker-parker.txt,1895.0
neh-pickard-pickard.xml,Kate E. R. Pickard,"The Kidnapped and the Ransomed. Recollections of Peter Still and His Wife ""Vina,"" after Forty Years of Slavery.", 1856,http://docsouth.unc.edu/neh/pickard/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-pickard-pickard.txt,neh-pickard-pickard,neh-pickard-pickard.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-pickard-pickard.txt,1856.0
neh-rudd-rudd.xml,Dan. A. Rudd,"From Slavery to Wealth. The Life of Scott Bond.  The Rewards of Honesty, Industry, Economy and Perseverance",1917,http://docsouth.unc.edu/neh/rudd/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-rudd-rudd.txt,neh-rudd-rudd,neh-rudd-rudd.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-rudd-rudd.txt,1917.0
neh-slaveryillus-slaveryillus.xml,  No Author,"Slavery Illustrated, in the Histories of Zangara and Maquama, Two Negroes Stolen From Africa and Sold Into Slavery. Related by Themselves",1849,http://docsouth.unc.edu/neh/slaveryillus/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-slaveryillus-slaveryillus.txt,neh-slaveryillus-slaveryillus,neh-slaveryillus-slaveryillus.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-slaveryillus-slaveryillus.txt,1849.0
neh-story-story.xml,  No Author,The Story of a Slave. A Realistic Revelation of a Social Relation of Slave Times--Hitherto Unwritten--From the Pen of One Who Has Felt Both the Lash and the Caress of a Mistress,1894,http://docsouth.unc.edu/neh/story/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-story-story.txt,neh-story-story,neh-story-story.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-story-story.txt,1894.0
neh-webster-webster.xml,Pharaoh Jackson Chesney,"Last of the Pioneers: Or, Old Times in East Tenn., Being the Life and Reminiscences of Pharaoh Jackson Chesney (Aged 120 Years)",1902,http://docsouth.unc.edu/neh/webster/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-webster-webster.txt,neh-webster-webster,neh-webster-webster.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-webster-webster.txt,1902.0
neh-wilkerson-wilkerson.xml,Major James Wilkerson,"Wilkerson's History of His Travels &amp; Labors, in the United States, As a Missionary, in Particular, That of the Union Seminary, Located in Franklin Co., Ohio, Since He Purchased His Liberty in New Orleans, La. &amp;c.",1861,http://docsouth.unc.edu/neh/wilkerson/menu.html,http://docsouth.unc.edu/full-text/na-slave-narratives/data/texts/neh-wilkerson-wilkerson.txt,neh-wilkerson-wilkerson,neh-wilkerson-wilkerson.txt,/Users/j/Documents/UC Riverside/Work/Projects/na-slave-narratives/data/texts/neh-wilkerson-wilkerson.txt,1861.0
